Results Table 1
,Specimen label,Thickness,Width,Length,Rate 1
,,(mm),(mm),(mm),(mm/min)
"1","LDPE 1IN/MIN","3.33","13.26","95.25","25.40"
"2","LDPE 5IN/MIN","3.30","13.00","87.12","127.00"
"3","LDPE 20IN/MIN","3.30","13.00","90.42","508.00"

Results Table 2


1,Time,Displacement,Force
,(s),(mm),(kN)
"","71.3400","30.1744","0.4494"
"","71.3600","30.1827","0.4495"
"","71.3800","30.1909","0.4495"
"","71.4000","30.1995","0.4496"
"","71.4200","30.2082","0.4496"
"","71.4400","30.2171","0.4495"
"","71.4600","30.2257","0.4495"
"","71.4800","30.2339","0.4495"
"","71.5000","30.2420","0.4494"
"","71.5200","30.2504","0.4495"
"","71.5400","30.2589","0.4495"
"","71.5600","30.2674","0.4496"
"","71.5800","30.2758","0.4496"
"","71.6000","30.2841","0.4495"
"","71.6200","30.2925","0.4494"
"","71.6400","30.3012","0.4495"
"","71.6600","30.3100","0.4496"
"","71.6800","30.3188","0.4497"
"","71.7000","30.3273","0.4496"
"","71.7200","30.3356","0.4495"
"","71.7400","30.3440","0.4495"
"","71.7600","30.3524","0.4495"
"","71.7800","30.3609","0.4496"
"","71.8000","30.3693","0.4495"
"","71.8200","30.3774","0.4495"
"","71.8400","30.3856","0.4496"
"","71.8600","30.3942","0.4494"
"","71.8800","30.4030","0.4495"
"","71.9000","30.4119","0.4497"
"","71.9200","30.4205","0.4497"
"","71.9400","30.4287","0.4496"
"","71.9600","30.4370","0.4496"
"","71.9800","30.4454","0.4496"
"","72.0000","30.4540","0.4496"
"","72.0200","30.4623","0.4494"
"","72.0400","30.4705","0.4494"
"","72.0600","30.4787","0.4494"
"","72.0800","30.4872","0.4495"
"","72.1000","30.4959","0.4497"
"","72.1200","30.5049","0.4496"
"","72.1400","30.5137","0.4496"
"","72.1600","30.5221","0.4497"
"","72.1800","30.5304","0.4499"
"","72.2000","30.5388","0.4496"
"","72.2200","30.5472","0.4495"
"","72.2400","30.5556","0.4493"
"","72.2600","30.5639","0.4495"
"","72.2800","30.5720","0.4494"
"","72.3000","30.5804","0.4494"
"","72.3200","30.5890","0.4494"
"","72.3400","30.5979","0.4495"
"","72.3600","30.6068","0.4494"
"","72.3800","30.6154","0.4493"
"","72.4000","30.6237","0.4494"
"","72.4200","30.6320","0.4496"
"","72.4400","30.6403","0.4497"
"","72.4600","30.6487","0.4496"
"","72.4800","30.6570","0.4495"
"","72.5000","30.6653","0.4495"
"","72.5200","30.6736","0.4494"
"","72.5400","30.6821","0.4495"
"","72.5600","30.6909","0.4497"
"","72.5800","30.6998","0.4498"
"","72.6000","30.7084","0.4495"
"","72.6200","30.7167","0.4494"
"","72.6400","30.7250","0.4492"
"","72.6600","30.7333","0.4492"
"","72.6800","30.7417","0.4492"
"","72.7000","30.7500","0.4494"
"","72.7200","30.7584","0.4494"
"","72.7400","30.7667","0.4496"
"","72.7600","30.7752","0.4495"
"","72.7800","30.7838","0.4496"
"","72.8000","30.7926","0.4492"
"","72.8200","30.8013","0.4492"
"","72.8400","30.8098","0.4492"
"","72.8600","30.8180","0.4496"
"","72.8800","30.8262","0.4494"
"","72.9000","30.8346","0.4492"
"","72.9200","30.8431","0.4492"
"","72.9400","30.8516","0.4493"
"","72.9600","30.8599","0.4492"
"","72.9800","30.8683","0.4494"
"","73.0000","30.8768","0.4495"
"","73.0200","30.8856","0.4496"
"","73.0400","30.8944","0.4492"
"","73.0600","30.9030","0.4491"
"","73.0800","30.9114","0.4492"
"","73.1000","30.9197","0.4495"
"","73.1200","30.9280","0.4495"
"","73.1400","30.9365","0.4496"
"","73.1600","30.9449","0.4493"
"","73.1800","30.9532","0.4493"
"","73.2000","30.9615","0.4491"
"","73.2200","30.9700","0.4493"
"","73.2400","30.9786","0.4494"
"","73.2600","30.9875","0.4495"
"","73.2800","30.9963","0.4495"
"","73.3000","31.0047","0.4496"
"","73.3200","31.0129","0.4494"
"","73.3400","31.0211","0.4494"
"","73.3600","31.0294","0.4491"
"","73.3800","31.0379","0.4493"
"","73.4000","31.0463","0.4491"
"","73.4200","31.0546","0.4493"
"","73.4400","31.0630","0.4492"
"","73.4600","31.0716","0.4492"
"","73.4800","31.0804","0.4492"
"","73.5000","31.0892","0.4496"
"","73.5200","31.0977","0.4496"
"","73.5400","31.1060","0.4497"
"","73.5600","31.1143","0.4493"
"","73.5800","31.1227","0.4492"
"","73.6000","31.1312","0.4492"
"","73.6200","31.1397","0.4493"
"","73.6400","31.1480","0.4493"
"","73.6600","31.1563","0.4496"
"","73.6800","31.1647","0.4493"
"","73.7000","31.1733","0.4494"
"","73.7200","31.1822","0.4492"
"","73.7400","31.1909","0.4493"
"","73.7600","31.1994","0.4492"
"","73.7800","31.2077","0.4495"
"","73.8000","31.2161","0.4494"
"","73.8200","31.2246","0.4496"
"","73.8400","31.2331","0.4494"
"","73.8600","31.2414","0.4494"
"","73.8800","31.2496","0.4492"
"","73.9000","31.2579","0.4493"
"","73.9200","31.2664","0.4492"
"","73.9400","31.2752","0.4495"
"","73.9600","31.2840","0.4492"
"","73.9800","31.2925","0.4492"
"","74.0000","31.3008","0.4493"
"","74.0200","31.3091","0.4495"
"","74.0400","31.3175","0.4492"
"","74.0600","31.3259","0.4492"
"","74.0800","31.3343","0.4491"
"","74.1000","31.3426","0.4493"
"","74.1200","31.3509","0.4492"
"","74.1400","31.3593","0.4493"
"","74.1600","31.3680","0.4492"
"","74.1800","31.3768","0.4495"
"","74.2000","31.3854","0.4492"
"","74.2200","31.3938","0.4493"
"","74.2400","31.4020","0.4492"
"","74.2600","31.4105","0.4495"
"","74.2800","31.4189","0.4492"
"","74.3000","31.4274","0.4493"
"","74.3200","31.4358","0.4492"
"","74.3400","31.4440","0.4493"
"","74.3600","31.4524","0.4492"
"","74.3800","31.4610","0.4493"
"","74.4000","31.4699","0.4492"
"","74.4200","31.4788","0.4494"
"","74.4400","31.4874","0.4492"
"","74.4600","31.4956","0.4493"
"","74.4800","31.5039","0.4493"
"","74.5000","31.5124","0.4495"
"","74.5200","31.5209","0.4492"
"","74.5400","31.5293","0.4493"
"","74.5600","31.5376","0.4492"
"","74.5800","31.5458","0.4491"
"","74.6000","31.5542","0.4490"
"","74.6200","31.5630","0.4492"
"","74.6400","31.5718","0.4492"
"","74.6600","31.5805","0.4495"
"","74.6800","31.5888","0.4493"
"","74.7000","31.5969","0.4492"
"","74.7200","31.6051","0.4489"
"","74.7400","31.6134","0.4492"
"","74.7600","31.6219","0.4491"
"","74.7800","31.6303","0.4493"
"","74.8000","31.6386","0.4491"
"","74.8200","31.6471","0.4491"
"","74.8400","31.6558","0.4490"
"","74.8600","31.6647","0.4493"
"","74.8800","31.6735","0.4493"
"","74.9000","31.6820","0.4496"
"","74.9200","31.6903","0.4494"
"","74.9400","31.6986","0.4493"
"","74.9600","31.7070","0.4490"
"","74.9800","31.7155","0.4493"
"","75.0000","31.7238","0.4492"
"","75.0200","31.7321","0.4494"
"","75.0400","31.7404","0.4492"
"","75.0600","31.7489","0.4493"
"","75.0800","31.7577","0.4491"
"","75.1000","31.7667","0.4493"
"","75.1200","31.7753","0.4493"
"","75.1400","31.7836","0.4493"
"","75.1600","31.7919","0.4491"
"","75.1800","31.8003","0.4494"
"","75.2000","31.8087","0.4493"
"","75.2200","31.8171","0.4493"
"","75.2400","31.8254","0.4490"
"","75.2600","31.8336","0.4492"
"","75.2800","31.8420","0.4492"
"","75.3000","31.8507","0.4494"
"","75.3200","31.8595","0.4492"
"","75.3400","31.8682","0.4492"
"","75.3600","31.8766","0.4491"
"","75.3800","31.8849","0.4491"
"","75.4000","31.8932","0.4489"
"","75.4200","31.9017","0.4491"
"","75.4400","31.9102","0.4491"
"","75.4600","31.9185","0.4491"
"","75.4800","31.9268","0.4489"
"","75.5000","31.9351","0.4489"
"","75.5200","31.9436","0.4488"
"","75.5400","31.9524","0.4490"
"","75.5600","31.9612","0.4491"
"","75.5800","31.9697","0.4493"
"","75.6000","31.9780","0.4492"
"","75.6200","31.9862","0.4494"
"","75.6400","31.9946","0.4491"
"","75.6600","32.0031","0.4494"
"","75.6800","32.0116","0.4492"
"","75.7000","32.0199","0.4492"
"","75.7200","32.0283","0.4490"
"","75.7400","32.0368","0.4490"
"","75.7600","32.0456","0.4491"
"","75.7800","32.0545","0.4492"
"","75.8000","32.0631","0.4490"
"","75.8200","32.0715","0.4492"
"","75.8400","32.0796","0.4491"
"","75.8600","32.0879","0.4491"
"","75.8800","32.0963","0.4488"
"","75.9000","32.1049","0.4490"
"","75.9200","32.1133","0.4489"
"","75.9400","32.1216","0.4491"
"","75.9600","32.1300","0.4490"
"","75.9800","32.1387","0.4492"
"","76.0000","32.1475","0.4490"
"","76.0200","32.1562","0.4492"
"","76.0400","32.1646","0.4490"
"","76.0600","32.1727","0.4491"
"","76.0800","32.1809","0.4492"
"","76.1000","32.1893","0.4493"
"","76.1200","32.1979","0.4491"
"","76.1400","32.2064","0.4492"
"","76.1600","32.2147","0.4490"
"","76.1800","32.2229","0.4490"
"","76.2000","32.2314","0.4487"
"","76.2200","32.2401","0.4490"
"","76.2400","32.2490","0.4492"
"","76.2600","32.2577","0.4493"
"","76.2800","32.2660","0.4491"
"","76.3000","32.2742","0.4491"
"","76.3200","32.2826","0.4490"
"","76.3400","32.2912","0.4492"
"","76.3600","32.2997","0.4493"
"","76.3800","32.3080","0.4492"
"","76.4000","32.3162","0.4489"
"","76.4200","32.3246","0.4489"
"","76.4400","32.3333","0.4488"
"","76.4600","32.3421","0.4490"
"","76.4800","32.3509","0.4488"
"","76.5000","32.3594","0.4491"
"","76.5200","32.3676","0.4493"
"","76.5400","32.3759","0.4492"
"","76.5600","32.3844","0.4490"
"","76.5800","32.3929","0.4491"
"","76.6000","32.4013","0.4489"
"","76.6200","32.4095","0.4491"
"","76.6400","32.4178","0.4490"
"","76.6600","32.4263","0.4493"
"","76.6800","32.4350","0.4491"
"","76.7000","32.4438","0.4491"
"","76.7200","32.4524","0.4490"
"","76.7400","32.4607","0.4491"
"","76.7600","32.4690","0.4487"
"","76.7800","32.4774","0.4488"
"","76.8000","32.4859","0.4488"
"","76.8200","32.4943","0.4490"
"","76.8400","32.5026","0.4488"
"","76.8600","32.5108","0.4489"
"","76.8800","32.5192","0.4489"
"","76.9000","32.5278","0.4492"
"","76.9200","32.5366","0.4492"
"","76.9400","32.5454","0.4493"
"","76.9600","32.5538","0.4493"
"","76.9800","32.5621","0.4494"
"","77.0000","32.5705","0.4491"
"","77.0200","32.5790","0.4489"
"","77.0400","32.5875","0.4486"
"","77.0600","32.5958","0.4488"
"","77.0800","32.6041","0.4488"
"","77.1000","32.6123","0.4492"
"","77.1200","32.6208","0.4492"
"","77.1400","32.6296","0.4493"
"","77.1600","32.6386","0.4488"
"","77.1800","32.6472","0.4490"
"","77.2000","32.6556","0.4490"
"","77.2200","32.6639","0.4492"
"","77.2400","32.6723","0.4491"
"","77.2600","32.6808","0.4492"
"","77.2800","32.6892","0.4490"
"","77.3000","32.6974","0.4490"
"","77.3200","32.7056","0.4489"
"","77.3400","32.7140","0.4490"
"","77.3600","32.7228","0.4489"
"","77.3800","32.7316","0.4492"
"","77.4000","32.7403","0.4489"
"","77.4200","32.7487","0.4491"
"","77.4400","32.7568","0.4489"
"","77.4600","32.7651","0.4490"
"","77.4800","32.7736","0.4487"
"","77.5000","32.7822","0.4489"
"","77.5200","32.7906","0.4489"
"","77.5400","32.7988","0.4488"
"","77.5600","32.8070","0.4488"
"","77.5800","32.8156","0.4490"
"","77.6000","32.8245","0.4490"
"","77.6200","32.8334","0.4492"
"","77.6400","32.8419","0.4492"
"","77.6600","32.8503","0.4493"
"","77.6800","32.8585","0.4492"
"","77.7000","32.8670","0.4490"
"","77.7200","32.8755","0.4488"
"","77.7400","32.8839","0.4490"
"","77.7600","32.8921","0.4489"
"","77.7800","32.9004","0.4490"
"","77.8000","32.9089","0.4489"
"","77.8200","32.9177","0.4493"
"","77.8400","32.9267","0.4492"
"","77.8600","32.9354","0.4492"
"","77.8800","32.9437","0.4489"
"","77.9000","32.9520","0.4490"
"","77.9200","32.9602","0.4488"
"","77.9400","32.9685","0.4491"
"","77.9600","32.9768","0.4491"
"","77.9800","32.9850","0.4491"
"","78.0000","32.9933","0.4488"
"","78.0200","33.0018","0.4487"
"","78.0400","33.0106","0.4487"
"","78.0600","33.0195","0.4490"
"","78.0800","33.0283","0.4492"
"","78.1000","33.0367","0.4492"
"","78.1200","33.0449","0.4488"
"","78.1400","33.0531","0.4487"
"","78.1600","33.0615","0.4485"
"","78.1800","33.0700","0.4488"
"","78.2000","33.0784","0.4489"
"","78.2200","33.0867","0.4490"
"","78.2400","33.0950","0.4488"
"","78.2600","33.1036","0.4489"
"","78.2800","33.1123","0.4490"
"","78.3000","33.1211","0.4492"
"","78.3200","33.1296","0.4491"
"","78.3400","33.1379","0.4491"
"","78.3600","33.1461","0.4489"
"","78.3800","33.1545","0.4489"
"","78.4000","33.1630","0.4490"
"","78.4200","33.1716","0.4490"
"","78.4400","33.1800","0.4489"
"","78.4600","33.1883","0.4489"
"","78.4800","33.1967","0.4488"
"","78.5000","33.2053","0.4489"
"","78.5200","33.2142","0.4490"
"","78.5400","33.2229","0.4492"
"","78.5600","33.2314","0.4492"
"","78.5800","33.2396","0.4492"
"","78.6000","33.2480","0.4490"
"","78.6200","33.2565","0.4490"
"","78.6400","33.2650","0.4489"
"","78.6600","33.2733","0.4492"
"","78.6800","33.2815","0.4491"
"","78.7000","33.2898","0.4489"
"","78.7200","33.2984","0.4488"
"","78.7400","33.3072","0.4490"
"","78.7600","33.3160","0.4489"
"","78.7800","33.3245","0.4490"
"","78.8000","33.3327","0.4492"
"","78.8200","33.3409","0.4491"
"","78.8400","33.3493","0.4488"
"","78.8600","33.3578","0.4487"
"","78.8800","33.3663","0.4486"
"","78.9000","33.3746","0.4488"
"","78.9200","33.3828","0.4488"
"","78.9400","33.3913","0.4489"
"","78.9600","33.4000","0.4489"
"","78.9800","33.4089","0.4490"
"","79.0000","33.4176","0.4489"
"","79.0200","33.4260","0.4489"
"","79.0400","33.4343","0.4489"
"","79.0600","33.4426","0.4490"
"","79.0800","33.4511","0.4491"
"","79.1000","33.4595","0.4490"
"","79.1200","33.4679","0.4488"
"","79.1400","33.4762","0.4489"
"","79.1600","33.4846","0.4488"
"","79.1800","33.4932","0.4489"
"","79.2000","33.5022","0.4489"
"","79.2200","33.5110","0.4492"
"","79.2400","33.5195","0.4493"
"","79.2600","33.5277","0.4490"
"","79.2800","33.5359","0.4488"
"","79.3000","33.5444","0.4488"
"","79.3200","33.5529","0.4488"
"","79.3400","33.5613","0.4489"
"","79.3600","33.5695","0.4490"
"","79.3800","33.5778","0.4490"
"","79.4000","33.5862","0.4489"
"","79.4200","33.5949","0.4489"
"","79.4400","33.6037","0.4489"
"","79.4600","33.6123","0.4491"
"","79.4800","33.6207","0.4491"
"","79.5000","33.6290","0.4490"
"","79.5200","33.6373","0.4490"
"","79.5400","33.6458","0.4490"
"","79.5600","33.6543","0.4490"
"","79.5800","33.6626","0.4491"
"","79.6000","33.6708","0.4490"
"","79.6200","33.6791","0.4489"
"","79.6400","33.6877","0.4489"
"","79.6600","33.6965","0.4490"
"","79.6800","33.7053","0.4490"
"","79.7000","33.7138","0.4491"
"","79.7200","33.7220","0.4491"
"","79.7400","33.7303","0.4491"
"","79.7600","33.7388","0.4490"
"","79.7800","33.7473","0.4490"
"","79.8000","33.7557","0.4491"
"","79.8200","33.7640","0.4490"
"","79.8400","33.7722","0.4490"
"","79.8600","33.7807","0.4490"
"","79.8800","33.7895","0.4490"
"","79.9000","33.7985","0.4491"
"","79.9200","33.8072","0.4488"
"","79.9400","33.8156","0.4489"
"","79.9600","33.8239","0.4489"
"","79.9800","33.8323","0.4489"
"","80.0000","33.8408","0.4488"
"","80.0200","33.8492","0.4490"
"","80.0400","33.8574","0.4489"
"","80.0600","33.8656","0.4490"
"","80.0800","33.8739","0.4490"
"","80.1000","33.8825","0.4490"
"","80.1200","33.8914","0.4490"
"","80.1400","33.9002","0.4489"
"","80.1600","33.9086","0.4488"
"","80.1800","33.9168","0.4489"
"","80.2000","33.9251","0.4490"
"","80.2200","33.9336","0.4489"
"","80.2400","33.9421","0.4491"
"","80.2600","33.9504","0.4491"
"","80.2800","33.9587","0.4491"
"","80.3000","33.9670","0.4491"
"","80.3200","33.9755","0.4488"
"","80.3400","33.9844","0.4488"
"","80.3600","33.9932","0.4489"
"","80.3800","34.0018","0.4492"
"","80.4000","34.0101","0.4493"
"","80.4200","34.0183","0.4491"
"","80.4400","34.0268","0.4489"
"","80.4600","34.0354","0.4491"
"","80.4800","34.0438","0.4489"
"","80.5000","34.0521","0.4489"
"","80.5200","34.0602","0.4489"
"","80.5400","34.0686","0.4489"
"","80.5600","34.0774","0.4490"
"","80.5800","34.0863","0.4492"
"","80.6000","34.0951","0.4489"
"","80.6200","34.1035","0.4491"
"","80.6400","34.1117","0.4491"
"","80.6600","34.1200","0.4492"
"","80.6800","34.1285","0.4490"
"","80.7000","34.1370","0.4488"
"","80.7200","34.1454","0.4486"
"","80.7400","34.1536","0.4488"
"","80.7600","34.1620","0.4488"
"","80.7800","34.1705","0.4489"
"","80.8000","34.1793","0.4486"
"","80.8200","34.1881","0.4488"
"","80.8400","34.1967","0.4489"
"","80.8600","34.2050","0.4489"
"","80.8800","34.2133","0.4488"
"","80.9000","34.2217","0.4489"
"","80.9200","34.2301","0.4489"
"","80.9400","34.2385","0.4492"
"","80.9600","34.2467","0.4488"
"","80.9800","34.2550","0.4489"
"","81.0000","34.2635","0.4487"
"","81.0200","34.2722","0.4488"
"","81.0400","34.2810","0.4489"
"","81.0600","34.2896","0.4489"
"","81.0800","34.2980","0.4488"
"","81.1000","34.3063","0.4490"
"","81.1200","34.3146","0.4487"
"","81.1400","34.3231","0.4488"
"","81.1600","34.3314","0.4488"
"","81.1800","34.3397","0.4488"
"","81.2000","34.3480","0.4488"
"","81.2200","34.3564","0.4489"
"","81.2400","34.3651","0.4488"
"","81.2600","34.3740","0.4489"
"","81.2800","34.3828","0.4489"
"","81.3000","34.3913","0.4490"
"","81.3200","34.3996","0.4488"
"","81.3400","34.4078","0.4487"
"","81.3600","34.4161","0.4486"
"","81.3800","34.4246","0.4488"
"","81.4000","34.4332","0.4489"
"","81.4200","34.4416","0.4489"
"","81.4400","34.4500","0.4488"
"","81.4600","34.4585","0.4489"
"","81.4800","34.4672","0.4489"
"","81.5000","34.4759","0.4489"
"","81.5200","34.4844","0.4487"
"","81.5400","34.4926","0.4490"
"","81.5600","34.5009","0.4489"
"","81.5800","34.5092","0.4488"
"","81.6000","34.5177","0.4488"
"","81.6200","34.5262","0.4490"
"","81.6400","34.5345","0.4489"
"","81.6600","34.5428","0.4490"
"","81.6800","34.5512","0.4490"
"","81.7000","34.5598","0.4491"
"","81.7200","34.5687","0.4489"
"","81.7400","34.5774","0.4489"
"","81.7600","34.5860","0.4488"
"","81.7800","34.5943","0.4491"
"","81.8000","34.6026","0.4490"
"","81.8200","34.6110","0.4491"
"","81.8400","34.6195","0.4490"
"","81.8600","34.6279","0.4490"
"","81.8800","34.6362","0.4489"
"","81.9000","34.6446","0.4489"
"","81.9200","34.6531","0.4490"
"","81.9400","34.6619","0.4491"
"","81.9600","34.6707","0.4488"
"","81.9800","34.6792","0.4489"
"","82.0000","34.6876","0.4489"
"","82.0200","34.6959","0.4489"
"","82.0400","34.7043","0.4489"
"","82.0600","34.7129","0.4490"
"","82.0800","34.7213","0.4489"
"","82.1000","34.7296","0.4491"
"","82.1200","34.7378","0.4490"
"","82.1400","34.7462","0.4492"
"","82.1600","34.7548","0.4490"
"","82.1800","34.7636","0.4491"
"","82.2000","34.7723","0.4491"
"","82.2200","34.7808","0.4491"
"","82.2400","34.7891","0.4491"
"","82.2600","34.7975","0.4491"
"","82.2800","34.8059","0.4490"
"","82.3000","34.8144","0.4490"
"","82.3200","34.8226","0.4487"
"","82.3400","34.8308","0.4490"
"","82.3600","34.8391","0.4490"
"","82.3800","34.8476","0.4491"
"","82.4000","34.8564","0.4490"
"","82.4200","34.8653","0.4491"
"","82.4400","34.8739","0.4491"
"","82.4600","34.8822","0.4492"
"","82.4800","34.8904","0.4490"
"","82.5000","34.8988","0.4491"
"","82.5200","34.9072","0.4488"
"","82.5400","34.9156","0.4490"
"","82.5600","34.9240","0.4489"
"","82.5800","34.9322","0.4489"
"","82.6000","34.9407","0.4486"
"","82.6200","34.9494","0.4488"
"","82.6400","34.9583","0.4490"
"","82.6600","34.9670","0.4492"
"","82.6800","34.9755","0.4492"
"","82.7000","34.9838","0.4492"
"","82.7200","34.9921","0.4490"
"","82.7400","35.0005","0.4491"
"","82.7600","35.0089","0.4488"
"","82.7800","35.0173","0.4489"
"","82.8000","35.0256","0.4488"
"","82.8200","35.0339","0.4491"
"","82.8400","35.0425","0.4489"
"","82.8600","35.0514","0.4490"
"","82.8800","35.0602","0.4489"
"","82.9000","35.0687","0.4491"
"","82.9200","35.0769","0.4490"
"","82.9400","35.0851","0.4491"
"","82.9600","35.0935","0.4488"
"","82.9800","35.1020","0.4490"
"","83.0000","35.1104","0.4489"
"","83.0200","35.1187","0.4490"
"","83.0400","35.1269","0.4488"
"","83.0600","35.1353","0.4489"
"","83.0800","35.1441","0.4488"
"","83.1000","35.1530","0.4490"
"","83.1200","35.1617","0.4489"
"","83.1400","35.1701","0.4492"
"","83.1600","35.1783","0.4490"
"","83.1800","35.1866","0.4491"
"","83.2000","35.1951","0.4488"
"","83.2200","35.2035","0.4489"
"","83.2400","35.2119","0.4487"
"","83.2600","35.2201","0.4490"
"","83.2800","35.2286","0.4489"
"","83.3000","35.2373","0.4490"
"","83.3200","35.2462","0.4491"
"","83.3400","35.2550","0.4492"
"","83.3600","35.2635","0.4488"
"","83.3800","35.2718","0.4490"
"","83.4000","35.2801","0.4492"
"","83.4200","35.2885","0.4492"
"","83.4400","35.2970","0.4491"
"","83.4600","35.3053","0.4491"
"","83.4800","35.3136","0.4490"
"","83.5000","35.3219","0.4492"
"","83.5200","35.3305","0.4491"
"","83.5400","35.3393","0.4491"
"","83.5600","35.3481","0.4489"
"","83.5800","35.3567","0.4490"
"","83.6000","35.3650","0.4488"
"","83.6200","35.3732","0.4489"
"","83.6400","35.3816","0.4490"
"","83.6600","35.3900","0.4492"
"","83.6800","35.3984","0.4489"
"","83.7000","35.4067","0.4490"
"","83.7200","35.4150","0.4487"
"","83.7400","35.4233","0.4488"
"","83.7600","35.4319","0.4488"
"","83.7800","35.4408","0.4489"
"","83.8000","35.4495","0.4489"
"","83.8200","35.4579","0.4493"
"","83.8400","35.4662","0.4490"
"","83.8600","35.4745","0.4490"
"","83.8800","35.4829","0.4490"
"","83.9000","35.4913","0.4490"
"","83.9200","35.4998","0.4489"
"","83.9400","35.5082","0.4490"
"","83.9600","35.5166","0.4487"
"","83.9800","35.5251","0.4489"
"","84.0000","35.5339","0.4489"
"","84.0200","35.5427","0.4491"
"","84.0400","35.5512","0.4488"
"","84.0600","35.5595","0.4490"
"","84.0800","35.5678","0.4490"
"","84.1000","35.5762","0.4492"
"","84.1200","35.5848","0.4489"
"","84.1400","35.5933","0.4489"
"","84.1600","35.6016","0.4490"
"","84.1800","35.6098","0.4492"
"","84.2000","35.6182","0.4490"
"","84.2200","35.6269","0.4491"
"","84.2400","35.6358","0.4490"
"","84.2600","35.6445","0.4492"
"","84.2800","35.6528","0.4491"
"","84.3000","35.6610","0.4492"
"","84.3200","35.6692","0.4490"
"","84.3400","35.6777","0.4490"
"","84.3600","35.6862","0.4488"
"","84.3800","35.6945","0.4490"
"","84.4000","35.7027","0.4488"
"","84.4200","35.7109","0.4491"
"","84.4400","35.7195","0.4490"
"","84.4600","35.7283","0.4491"
"","84.4800","35.7372","0.4489"
"","84.5000","35.7458","0.4492"
"","84.5200","35.7541","0.4490"
"","84.5400","35.7624","0.4492"
"","84.5600","35.7709","0.4491"
"","84.5800","35.7794","0.4492"
"","84.6000","35.7878","0.4490"
"","84.6200","35.7962","0.4492"
"","84.6400","35.8045","0.4489"
"","84.6600","35.8131","0.4490"
"","84.6800","35.8218","0.4490"
"","84.7000","35.8306","0.4490"
"","84.7200","35.8392","0.4489"
"","84.7400","35.8476","0.4491"
"","84.7600","35.8558","0.4491"
"","84.7800","35.8642","0.4492"
"","84.8000","35.8727","0.4489"
"","84.8200","35.8811","0.4490"
"","84.8400","35.8895","0.4489"
"","84.8600","35.8977","0.4490"
"","84.8800","35.9061","0.4489"
"","84.9000","35.9147","0.4492"
"","84.9200","35.9235","0.4491"
"","84.9400","35.9323","0.4493"
"","84.9600","35.9408","0.4490"
"","84.9800","35.9490","0.4490"
"","85.0000","35.9573","0.4488"
"","85.0200","35.9657","0.4490"
"","85.0400","35.9742","0.4489"
"","85.0600","35.9825","0.4491"
"","85.0800","35.9908","0.4489"
"","85.1000","35.9991","0.4491"
"","85.1200","36.0076","0.4490"
"","85.1400","36.0163","0.4491"
"","85.1600","36.0251","0.4492"
"","85.1800","36.0338","0.4493"
"","85.2000","36.0421","0.4490"
"","85.2200","36.0503","0.4491"
"","85.2400","36.0587","0.4490"
"","85.2600","36.0672","0.4491"
"","85.2800","36.0757","0.4490"
"","85.3000","36.0840","0.4490"
"","85.3200","36.0923","0.4490"
"","85.3400","36.1006","0.4493"
"","85.3600","36.1093","0.4491"
"","85.3800","36.1182","0.4491"
"","85.4000","36.1270","0.4490"
"","85.4200","36.1355","0.4491"
"","85.4400","36.1438","0.4490"
"","85.4600","36.1521","0.4491"
"","85.4800","36.1606","0.4490"
"","85.5000","36.1691","0.4491"
"","85.5200","36.1774","0.4490"
"","85.5400","36.1856","0.4492"
"","85.5600","36.1939","0.4492"
"","85.5800","36.2024","0.4492"
"","85.6000","36.2112","0.4489"
"","85.6200","36.2200","0.4490"
"","85.6400","36.2286","0.4491"
"","85.6600","36.2369","0.4492"
"","85.6800","36.2452","0.4491"
"","85.7000","36.2535","0.4492"
"","85.7200","36.2619","0.4489"
"","85.7400","36.2702","0.4492"
"","85.7600","36.2785","0.4491"
"","85.7800","36.2868","0.4492"
"","85.8000","36.2952","0.4491"
"","85.8200","36.3040","0.4492"
"","85.8400","36.3129","0.4492"
"","85.8600","36.3217","0.4494"
"","85.8800","36.3300","0.4491"
"","85.9000","36.3383","0.4490"
"","85.9200","36.3466","0.4489"
"","85.9400","36.3550","0.4490"
"","85.9600","36.3635","0.4489"
"","85.9800","36.3719","0.4490"
"","86.0000","36.3802","0.4491"
"","86.0200","36.3886","0.4491"
"","86.0400","36.3972","0.4489"
"","86.0600","36.4060","0.4489"
"","86.0800","36.4149","0.4491"
"","86.1000","36.4235","0.4491"
"","86.1200","36.4318","0.4491"
"","86.1400","36.4400","0.4493"
"","86.1600","36.4483","0.4492"
"","86.1800","36.4568","0.4492"
"","86.2000","36.4652","0.4491"
"","86.2200","36.4735","0.4491"
"","86.2400","36.4818","0.4491"
"","86.2600","36.4903","0.4492"
"","86.2800","36.4990","0.4493"
"","86.3000","36.5079","0.4493"
"","86.3200","36.5166","0.4492"
"","86.3400","36.5249","0.4490"
"","86.3600","36.5331","0.4489"
"","86.3800","36.5415","0.4489"
"","86.4000","36.5499","0.4489"
"","86.4200","36.5583","0.4489"
"","86.4400","36.5667","0.4489"
"","86.4600","36.5749","0.4490"
"","86.4800","36.5833","0.4491"
"","86.5000","36.5919","0.4491"
"","86.5200","36.6007","0.4490"
"","86.5400","36.6095","0.4493"
"","86.5600","36.6180","0.4494"
"","86.5800","36.6262","0.4494"
"","86.6000","36.6344","0.4491"
"","86.6200","36.6428","0.4490"
"","86.6400","36.6513","0.4492"
"","86.6600","36.6598","0.4491"
