Results Table 1
,Specimen label,Thickness,Width,Length,Rate 1
,,(mm),(mm),(mm),(mm/min)
"1","PC 1INPM","3.05","12.95","87.12","25.40"
"2","PC 5INPM","3.05","12.95","87.53","127.00"
"3","PC 20INPM","3.05","12.95","90.91","508.00"

Results Table 2


1,Time,Displacement,Force
,(s),(mm),(kN)
"","45.6800","19.3087","1.9996"
"","45.7000","19.3171","1.9997"
"","45.7200","19.3255","1.9998"
"","45.7400","19.3337","1.9995"
"","45.7600","19.3420","1.9995"
"","45.7800","19.3506","1.9997"
"","45.8000","19.3594","2.0000"
"","45.8200","19.3681","2.0001"
"","45.8400","19.3766","2.0001"
"","45.8600","19.3849","2.0001"
"","45.8800","19.3932","2.0000"
"","45.9000","19.4017","2.0000"
"","45.9200","19.4101","1.9999"
"","45.9400","19.4185","1.9999"
"","45.9600","19.4267","1.9998"
"","45.9800","19.4349","1.9997"
"","46.0000","19.4434","2.0000"
"","46.0200","19.4521","2.0001"
"","46.0400","19.4610","2.0003"
"","46.0600","19.4697","2.0003"
"","46.0800","19.4781","2.0006"
"","46.1000","19.4864","2.0005"
"","46.1200","19.4948","2.0005"
"","46.1400","19.5033","2.0005"
"","46.1600","19.5118","2.0004"
"","46.1800","19.5201","2.0005"
"","46.2000","19.5283","2.0002"
"","46.2200","19.5367","2.0002"
"","46.2400","19.5453","2.0004"
"","46.2600","19.5542","2.0009"
"","46.2800","19.5630","2.0011"
"","46.3000","19.5716","2.0009"
"","46.3200","19.5799","2.0010"
"","46.3400","19.5882","2.0009"
"","46.3600","19.5967","2.0011"
"","46.3800","19.6051","2.0010"
"","46.4000","19.6134","2.0010"
"","46.4200","19.6216","2.0008"
"","46.4400","19.6299","2.0007"
"","46.4600","19.6384","2.0008"
"","46.4800","19.6472","2.0009"
"","46.5000","19.6561","2.0012"
"","46.5200","19.6647","2.0012"
"","46.5400","19.6729","2.0013"
"","46.5600","19.6811","2.0010"
"","46.5800","19.6895","2.0008"
"","46.6000","19.6979","2.0011"
"","46.6200","19.7063","2.0011"
"","46.6400","19.7146","2.0010"
"","46.6600","19.7228","2.0007"
"","46.6800","19.7312","2.0006"
"","46.7000","19.7399","2.0007"
"","46.7200","19.7488","2.0011"
"","46.7400","19.7576","2.0015"
"","46.7600","19.7661","2.0017"
"","46.7800","19.7744","2.0017"
"","46.8000","19.7827","2.0015"
"","46.8200","19.7911","2.0015"
"","46.8400","19.7995","2.0012"
"","46.8600","19.8078","2.0014"
"","46.8800","19.8160","2.0011"
"","46.9000","19.8244","2.0011"
"","46.9200","19.8330","2.0015"
"","46.9400","19.8418","2.0016"
"","46.9600","19.8506","2.0019"
"","46.9800","19.8592","2.0020"
"","47.0000","19.8676","2.0019"
"","47.0200","19.8759","2.0017"
"","47.0400","19.8843","2.0018"
"","47.0600","19.8928","2.0019"
"","47.0800","19.9012","2.0019"
"","47.1000","19.9095","2.0019"
"","47.1200","19.9178","2.0017"
"","47.1400","19.9262","2.0017"
"","47.1600","19.9349","2.0019"
"","47.1800","19.9437","2.0022"
"","47.2000","19.9524","2.0022"
"","47.2200","19.9608","2.0022"
"","47.2400","19.9690","2.0022"
"","47.2600","19.9772","2.0020"
"","47.2800","19.9856","2.0022"
"","47.3000","19.9941","2.0022"
"","47.3200","20.0025","2.0022"
"","47.3400","20.0108","2.0022"
"","47.3600","20.0192","2.0021"
"","47.3800","20.0278","2.0022"
"","47.4000","20.0367","2.0024"
"","47.4200","20.0454","2.0029"
"","47.4400","20.0539","2.0026"
"","47.4600","20.0622","2.0024"
"","47.4800","20.0704","2.0022"
"","47.5000","20.0788","2.0023"
"","47.5200","20.0873","2.0024"
"","47.5400","20.0958","2.0026"
"","47.5600","20.1042","2.0027"
"","47.5800","20.1125","2.0026"
"","47.6000","20.1210","2.0029"
"","47.6200","20.1298","2.0030"
"","47.6400","20.1387","2.0033"
"","47.6600","20.1473","2.0031"
"","47.6800","20.1557","2.0032"
"","47.7000","20.1639","2.0032"
"","47.7200","20.1722","2.0032"
"","47.7400","20.1807","2.0032"
"","47.7600","20.1891","2.0031"
"","47.7800","20.1974","2.0031"
"","47.8000","20.2056","2.0027"
"","47.8200","20.2139","2.0026"
"","47.8400","20.2226","2.0028"
"","47.8600","20.2316","2.0033"
"","47.8800","20.2404","2.0039"
"","47.9000","20.2489","2.0036"
"","47.9200","20.2571","2.0033"
"","47.9400","20.2653","2.0032"
"","47.9600","20.2738","2.0033"
"","47.9800","20.2823","2.0034"
"","48.0000","20.2907","2.0035"
"","48.0200","20.2990","2.0034"
"","48.0400","20.3072","2.0030"
"","48.0600","20.3157","2.0031"
"","48.0800","20.3244","2.0033"
"","48.1000","20.3332","2.0039"
"","48.1200","20.3418","2.0037"
"","48.1400","20.3501","2.0036"
"","48.1600","20.3585","2.0035"
"","48.1800","20.3669","2.0035"
"","48.2000","20.3755","2.0038"
"","48.2200","20.3839","2.0038"
"","48.2400","20.3923","2.0037"
"","48.2600","20.4004","2.0035"
"","48.2800","20.4087","2.0033"
"","48.3000","20.4172","2.0031"
"","48.3200","20.4258","2.0034"
"","48.3400","20.4345","2.0038"
"","48.3600","20.4431","2.0039"
"","48.3800","20.4516","2.0040"
"","48.4000","20.4601","2.0042"
"","48.4200","20.4686","2.0042"
"","48.4400","20.4771","2.0040"
"","48.4600","20.4855","2.0040"
"","48.4800","20.4936","2.0038"
"","48.5000","20.5019","2.0036"
"","48.5200","20.5104","2.0039"
"","48.5400","20.5192","2.0041"
"","48.5600","20.5281","2.0045"
"","48.5800","20.5368","2.0046"
"","48.6000","20.5451","2.0047"
"","48.6200","20.5533","2.0045"
"","48.6400","20.5616","2.0042"
"","48.6600","20.5699","2.0042"
"","48.6800","20.5783","2.0042"
"","48.7000","20.5866","2.0042"
"","48.7200","20.5948","2.0039"
"","48.7400","20.6032","2.0040"
"","48.7600","20.6119","2.0042"
"","48.7800","20.6208","2.0045"
"","48.8000","20.6297","2.0048"
"","48.8200","20.6382","2.0046"
"","48.8400","20.6464","2.0045"
"","48.8600","20.6547","2.0044"
"","48.8800","20.6631","2.0046"
"","48.9000","20.6716","2.0046"
"","48.9200","20.6800","2.0046"
"","48.9400","20.6882","2.0045"
"","48.9600","20.6965","2.0044"
"","48.9800","20.7051","2.0046"
"","49.0000","20.7140","2.0048"
"","49.0200","20.7230","2.0053"
"","49.0400","20.7316","2.0053"
"","49.0600","20.7398","2.0050"
"","49.0800","20.7481","2.0048"
"","49.1000","20.7565","2.0049"
"","49.1200","20.7650","2.0051"
"","49.1400","20.7734","2.0050"
"","49.1600","20.7817","2.0049"
"","49.1800","20.7899","2.0046"
"","49.2000","20.7984","2.0048"
"","49.2200","20.8071","2.0049"
"","49.2400","20.8160","2.0051"
"","49.2600","20.8247","2.0054"
"","49.2800","20.8330","2.0054"
"","49.3000","20.8412","2.0054"
"","49.3200","20.8495","2.0051"
"","49.3400","20.8579","2.0052"
"","49.3600","20.8663","2.0051"
"","49.3800","20.8746","2.0050"
"","49.4000","20.8829","2.0049"
"","49.4200","20.8912","2.0049"
"","49.4400","20.8999","2.0052"
"","49.4600","20.9088","2.0055"
"","49.4800","20.9176","2.0057"
"","49.5000","20.9261","2.0055"
"","49.5200","20.9343","2.0055"
"","49.5400","20.9426","2.0055"
"","49.5600","20.9510","2.0056"
"","49.5800","20.9594","2.0055"
"","49.6000","20.9678","2.0055"
"","49.6200","20.9761","2.0055"
"","49.6400","20.9844","2.0053"
"","49.6600","20.9929","2.0054"
"","49.6800","21.0017","2.0055"
"","49.7000","21.0105","2.0060"
"","49.7200","21.0192","2.0062"
"","49.7400","21.0276","2.0062"
"","49.7600","21.0358","2.0061"
"","49.7800","21.0441","2.0060"
"","49.8000","21.0526","2.0060"
"","49.8200","21.0610","2.0058"
"","49.8400","21.0694","2.0059"
"","49.8600","21.0777","2.0058"
"","49.8800","21.0861","2.0058"
"","49.9000","21.0948","2.0061"
"","49.9200","21.1037","2.0064"
"","49.9400","21.1124","2.0067"
"","49.9600","21.1209","2.0066"
"","49.9800","21.1291","2.0066"
"","50.0000","21.1373","2.0063"
"","50.0200","21.1457","2.0061"
"","50.0400","21.1541","2.0061"
"","50.0600","21.1625","2.0062"
"","50.0800","21.1708","2.0062"
"","50.1000","21.1791","2.0059"
"","50.1200","21.1876","2.0060"
"","50.1400","21.1963","2.0063"
"","50.1600","21.2051","2.0065"
"","50.1800","21.2137","2.0067"
"","50.2000","21.2221","2.0067"
"","50.2200","21.2304","2.0065"
"","50.2400","21.2388","2.0065"
"","50.2600","21.2473","2.0067"
"","50.2800","21.2559","2.0068"
"","50.3000","21.2643","2.0068"
"","50.3200","21.2725","2.0067"
"","50.3400","21.2809","2.0067"
"","50.3600","21.2895","2.0065"
"","50.3800","21.2983","2.0069"
"","50.4000","21.3070","2.0073"
"","50.4200","21.3155","2.0072"
"","50.4400","21.3238","2.0072"
"","50.4600","21.3321","2.0070"
"","50.4800","21.3405","2.0070"
"","50.5000","21.3490","2.0069"
"","50.5200","21.3574","2.0069"
"","50.5400","21.3657","2.0067"
"","50.5600","21.3740","2.0066"
"","50.5800","21.3827","2.0069"
"","50.6000","21.3915","2.0071"
"","50.6200","21.4004","2.0075"
"","50.6400","21.4089","2.0074"
"","50.6600","21.4172","2.0073"
"","50.6800","21.4254","2.0070"
"","50.7000","21.4337","2.0070"
"","50.7200","21.4421","2.0072"
"","50.7400","21.4505","2.0069"
"","50.7600","21.4588","2.0067"
"","50.7800","21.4671","2.0064"
"","50.8000","21.4756","2.0065"
"","50.8200","21.4844","2.0070"
"","50.8400","21.4933","2.0072"
"","50.8600","21.5019","2.0074"
"","50.8800","21.5102","2.0073"
"","50.9000","21.5183","2.0071"
"","50.9200","21.5267","2.0068"
"","50.9400","21.5352","2.0069"
"","50.9600","21.5436","2.0069"
"","50.9800","21.5519","2.0068"
"","51.0000","21.5601","2.0066"
"","51.0200","21.5684","2.0064"
"","51.0400","21.5769","2.0067"
"","51.0600","21.5858","2.0069"
"","51.0800","21.5948","2.0073"
"","51.1000","21.6035","2.0074"
"","51.1200","21.6118","2.0075"
"","51.1400","21.6201","2.0074"
"","51.1600","21.6286","2.0073"
"","51.1800","21.6371","2.0074"
"","51.2000","21.6455","2.0072"
"","51.2200","21.6537","2.0070"
"","51.2400","21.6619","2.0069"
"","51.2600","21.6704","2.0071"
"","51.2800","21.6791","2.0072"
"","51.3000","21.6879","2.0074"
"","51.3200","21.6966","2.0075"
"","51.3400","21.7049","2.0074"
"","51.3600","21.7132","2.0072"
"","51.3800","21.7216","2.0072"
"","51.4000","21.7301","2.0073"
"","51.4200","21.7386","2.0072"
"","51.4400","21.7468","2.0071"
"","51.4600","21.7550","2.0070"
"","51.4800","21.7633","2.0070"
"","51.5000","21.7719","2.0073"
"","51.5200","21.7806","2.0073"
"","51.5400","21.7893","2.0075"
"","51.5600","21.7977","2.0073"
"","51.5800","21.8059","2.0072"
"","51.6000","21.8142","2.0071"
"","51.6200","21.8228","2.0071"
"","51.6400","21.8314","2.0073"
"","51.6600","21.8399","2.0074"
"","51.6800","21.8482","2.0074"
"","51.7000","21.8565","2.0070"
"","51.7200","21.8650","2.0072"
"","51.7400","21.8738","2.0075"
"","51.7600","21.8828","2.0079"
"","51.7800","21.8915","2.0081"
"","51.8000","21.8999","2.0080"
"","51.8200","21.9082","2.0079"
"","51.8400","21.9166","2.0078"
"","51.8600","21.9250","2.0080"
"","51.8800","21.9334","2.0079"
"","51.9000","21.9415","2.0076"
"","51.9200","21.9497","2.0071"
"","51.9400","21.9580","2.0072"
"","51.9600","21.9668","2.0074"
"","51.9800","21.9758","2.0078"
"","52.0000","21.9846","2.0080"
"","52.0200","21.9931","2.0079"
"","52.0400","22.0013","2.0079"
"","52.0600","22.0096","2.0077"
"","52.0800","22.0180","2.0078"
"","52.1000","22.0263","2.0077"
"","52.1200","22.0346","2.0074"
"","52.1400","22.0428","2.0074"
"","52.1600","22.0511","2.0072"
"","52.1800","22.0597","2.0077"
"","52.2000","22.0686","2.0080"
"","52.2200","22.0775","2.0082"
"","52.2400","22.0861","2.0081"
"","52.2600","22.0944","2.0079"
"","52.2800","22.1026","2.0079"
"","52.3000","22.1110","2.0079"
"","52.3200","22.1194","2.0079"
"","52.3400","22.1278","2.0076"
"","52.3600","22.1361","2.0075"
"","52.3800","22.1443","2.0076"
"","52.4000","22.1528","2.0076"
"","52.4200","22.1616","2.0077"
"","52.4400","22.1705","2.0078"
"","52.4600","22.1792","2.0082"
"","52.4800","22.1876","2.0083"
"","52.5000","22.1958","2.0084"
"","52.5200","22.2041","2.0083"
"","52.5400","22.2126","2.0082"
"","52.5600","22.2211","2.0083"
"","52.5800","22.2295","2.0081"
"","52.6000","22.2377","2.0081"
"","52.6200","22.2461","2.0081"
"","52.6400","22.2547","2.0083"
"","52.6600","22.2635","2.0086"
"","52.6800","22.2723","2.0087"
"","52.7000","22.2807","2.0086"
"","52.7200","22.2889","2.0084"
"","52.7400","22.2971","2.0085"
"","52.7600","22.3054","2.0084"
"","52.7800","22.3140","2.0086"
"","52.8000","22.3225","2.0085"
"","52.8200","22.3308","2.0085"
"","52.8400","22.3391","2.0082"
"","52.8600","22.3475","2.0083"
"","52.8800","22.3562","2.0087"
"","52.9000","22.3651","2.0090"
"","52.9200","22.3738","2.0092"
"","52.9400","22.3822","2.0091"
"","52.9600","22.3904","2.0090"
"","52.9800","22.3988","2.0088"
"","53.0000","22.4072","2.0089"
"","53.0200","22.4156","2.0089"
"","53.0400","22.4240","2.0087"
"","53.0600","22.4322","2.0088"
"","53.0800","22.4407","2.0086"
"","53.1000","22.4493","2.0089"
"","53.1200","22.4582","2.0092"
"","53.1400","22.4670","2.0096"
"","53.1600","22.4755","2.0097"
"","53.1800","22.4838","2.0094"
"","53.2000","22.4921","2.0092"
"","53.2200","22.5005","2.0092"
"","53.2400","22.5091","2.0095"
"","53.2600","22.5175","2.0092"
"","53.2800","22.5257","2.0090"
"","53.3000","22.5340","2.0087"
"","53.3200","22.5425","2.0090"
"","53.3400","22.5512","2.0094"
"","53.3600","22.5601","2.0096"
"","53.3800","22.5687","2.0097"
"","53.4000","22.5769","2.0092"
"","53.4200","22.5851","2.0091"
"","53.4400","22.5935","2.0090"
"","53.4600","22.6020","2.0093"
"","53.4800","22.6106","2.0094"
"","53.5000","22.6189","2.0091"
"","53.5200","22.6272","2.0090"
"","53.5400","22.6355","2.0089"
"","53.5600","22.6442","2.0091"
"","53.5800","22.6530","2.0094"
"","53.6000","22.6617","2.0097"
"","53.6200","22.6701","2.0096"
"","53.6400","22.6783","2.0095"
"","53.6600","22.6867","2.0094"
"","53.6800","22.6952","2.0093"
"","53.7000","22.7037","2.0093"
"","53.7200","22.7121","2.0090"
"","53.7400","22.7202","2.0087"
"","53.7600","22.7285","2.0085"
"","53.7800","22.7370","2.0088"
"","53.8000","22.7458","2.0091"
"","53.8200","22.7547","2.0096"
"","53.8400","22.7634","2.0098"
"","53.8600","22.7718","2.0093"
"","53.8800","22.7801","2.0094"
"","53.9000","22.7885","2.0095"
"","53.9200","22.7969","2.0096"
"","53.9400","22.8053","2.0095"
"","53.9600","22.8135","2.0092"
"","53.9800","22.8218","2.0090"
"","54.0000","22.8302","2.0088"
"","54.0200","22.8389","2.0090"
"","54.0400","22.8478","2.0091"
"","54.0600","22.8565","2.0093"
"","54.0800","22.8649","2.0091"
"","54.1000","22.8732","2.0091"
"","54.1200","22.8815","2.0092"
"","54.1400","22.8899","2.0089"
"","54.1600","22.8984","2.0090"
"","54.1800","22.9067","2.0088"
"","54.2000","22.9149","2.0089"
"","54.2200","22.9232","2.0091"
"","54.2400","22.9316","2.0093"
"","54.2600","22.9404","2.0095"
"","54.2800","22.9492","2.0097"
"","54.3000","22.9578","2.0098"
"","54.3200","22.9662","2.0097"
"","54.3400","22.9746","2.0098"
"","54.3600","22.9830","2.0097"
"","54.3800","22.9915","2.0098"
"","54.4000","22.9999","2.0096"
"","54.4200","23.0082","2.0097"
"","54.4400","23.0165","2.0095"
"","54.4600","23.0250","2.0094"
"","54.4800","23.0338","2.0097"
"","54.5000","23.0427","2.0100"
"","54.5200","23.0514","2.0101"
"","54.5400","23.0598","2.0101"
"","54.5600","23.0680","2.0099"
"","54.5800","23.0764","2.0099"
"","54.6000","23.0849","2.0100"
"","54.6200","23.0933","2.0102"
"","54.6400","23.1016","2.0100"
"","54.6600","23.1098","2.0098"
"","54.6800","23.1182","2.0097"
"","54.7000","23.1269","2.0098"
"","54.7200","23.1358","2.0099"
"","54.7400","23.1445","2.0100"
"","54.7600","23.1528","2.0101"
"","54.7800","23.1609","2.0100"
"","54.8000","23.1691","2.0100"
"","54.8200","23.1775","2.0098"
"","54.8400","23.1860","2.0100"
"","54.8600","23.1945","2.0099"
"","54.8800","23.2028","2.0099"
"","54.9000","23.2112","2.0098"
"","54.9200","23.2197","2.0098"
"","54.9400","23.2285","2.0102"
"","54.9600","23.2374","2.0103"
"","54.9800","23.2460","2.0103"
"","55.0000","23.2544","2.0103"
"","55.0200","23.2626","2.0101"
"","55.0400","23.2710","2.0101"
"","55.0600","23.2794","2.0100"
"","55.0800","23.2878","2.0100"
"","55.1000","23.2960","2.0097"
"","55.1200","23.3042","2.0098"
"","55.1400","23.3126","2.0099"
"","55.1600","23.3213","2.0101"
"","55.1800","23.3302","2.0103"
"","55.2000","23.3391","2.0104"
"","55.2200","23.3476","2.0106"
"","55.2400","23.3559","2.0107"
"","55.2600","23.3642","2.0107"
"","55.2800","23.3726","2.0106"
"","55.3000","23.3811","2.0105"
"","55.3200","23.3894","2.0104"
"","55.3400","23.3977","2.0104"
"","55.3600","23.4060","2.0104"
"","55.3800","23.4146","2.0105"
"","55.4000","23.4234","2.0109"
"","55.4200","23.4322","2.0111"
"","55.4400","23.4407","2.0112"
"","55.4600","23.4490","2.0111"
"","55.4800","23.4572","2.0110"
"","55.5000","23.4655","2.0110"
"","55.5200","23.4740","2.0108"
"","55.5400","23.4824","2.0106"
"","55.5600","23.4908","2.0105"
"","55.5800","23.4991","2.0105"
"","55.6000","23.5075","2.0106"
"","55.6200","23.5162","2.0109"
"","55.6400","23.5250","2.0111"
"","55.6600","23.5337","2.0114"
"","55.6800","23.5420","2.0113"
"","55.7000","23.5502","2.0110"
"","55.7200","23.5584","2.0110"
"","55.7400","23.5670","2.0109"
"","55.7600","23.5756","2.0110"
"","55.7800","23.5841","2.0111"
"","55.8000","23.5924","2.0111"
"","55.8200","23.6008","2.0111"
"","55.8400","23.6094","2.0112"
"","55.8600","23.6182","2.0116"
"","55.8800","23.6270","2.0117"
"","55.9000","23.6355","2.0118"
"","55.9200","23.6437","2.0117"
"","55.9400","23.6520","2.0118"
"","55.9600","23.6604","2.0116"
"","55.9800","23.6689","2.0116"
"","56.0000","23.6774","2.0116"
"","56.0200","23.6857","2.0114"
"","56.0400","23.6941","2.0115"
"","56.0600","23.7025","2.0114"
"","56.0800","23.7112","2.0116"
"","56.1000","23.7200","2.0116"
"","56.1200","23.7286","2.0116"
"","56.1400","23.7370","2.0116"
"","56.1600","23.7452","2.0116"
"","56.1800","23.7536","2.0118"
"","56.2000","23.7621","2.0116"
"","56.2200","23.7705","2.0117"
"","56.2400","23.7787","2.0114"
"","56.2600","23.7869","2.0112"
"","56.2800","23.7953","2.0112"
"","56.3000","23.8039","2.0112"
"","56.3200","23.8127","2.0117"
"","56.3400","23.8215","2.0119"
"","56.3600","23.8301","2.0122"
"","56.3800","23.8384","2.0121"
"","56.4000","23.8467","2.0120"
"","56.4200","23.8551","2.0120"
"","56.4400","23.8636","2.0119"
"","56.4600","23.8721","2.0118"
"","56.4800","23.8803","2.0116"
"","56.5000","23.8886","2.0113"
"","56.5200","23.8970","2.0110"
"","56.5400","23.9057","2.0113"
"","56.5600","23.9146","2.0117"
"","56.5800","23.9233","2.0120"
"","56.6000","23.9317","2.0120"
"","56.6200","23.9400","2.0121"
"","56.6400","23.9483","2.0123"
"","56.6600","23.9568","2.0122"
"","56.6800","23.9653","2.0123"
"","56.7000","23.9737","2.0123"
"","56.7200","23.9819","2.0121"
"","56.7400","23.9902","2.0121"
"","56.7600","23.9988","2.0120"
"","56.7800","24.0075","2.0122"
"","56.8000","24.0163","2.0123"
"","56.8200","24.0248","2.0123"
"","56.8400","24.0331","2.0120"
"","56.8600","24.0414","2.0122"
"","56.8800","24.0498","2.0123"
"","56.9000","24.0583","2.0123"
"","56.9200","24.0666","2.0123"
"","56.9400","24.0748","2.0119"
"","56.9600","24.0830","2.0117"
"","56.9800","24.0915","2.0116"
"","57.0000","24.1003","2.0121"
"","57.0200","24.1093","2.0125"
"","57.0400","24.1180","2.0127"
"","57.0600","24.1264","2.0130"
"","57.0800","24.1347","2.0126"
"","57.1000","24.1430","2.0125"
"","57.1200","24.1514","2.0125"
"","57.1400","24.1598","2.0126"
"","57.1600","24.1681","2.0122"
"","57.1800","24.1763","2.0121"
"","57.2000","24.1847","2.0121"
"","57.2200","24.1934","2.0122"
"","57.2400","24.2024","2.0126"
"","57.2600","24.2112","2.0130"
"","57.2800","24.2197","2.0128"
"","57.3000","24.2280","2.0126"
"","57.3200","24.2363","2.0126"
"","57.3400","24.2447","2.0126"
"","57.3600","24.2532","2.0125"
"","57.3800","24.2615","2.0123"
"","57.4000","24.2697","2.0122"
"","57.4200","24.2779","2.0122"
"","57.4400","24.2865","2.0124"
"","57.4600","24.2954","2.0128"
"","57.4800","24.3042","2.0127"
"","57.5000","24.3127","2.0127"
"","57.5200","24.3210","2.0127"
"","57.5400","24.3293","2.0128"
"","57.5600","24.3377","2.0128"
"","57.5800","24.3462","2.0125"
"","57.6000","24.3546","2.0124"
"","57.6200","24.3628","2.0120"
"","57.6400","24.3711","2.0120"
"","57.6600","24.3797","2.0122"
"","57.6800","24.3884","2.0123"
"","57.7000","24.3973","2.0127"
"","57.7200","24.4060","2.0128"
"","57.7400","24.4144","2.0129"
"","57.7600","24.4226","2.0125"
"","57.7800","24.4309","2.0127"
"","57.8000","24.4393","2.0127"
"","57.8200","24.4478","2.0125"
"","57.8400","24.4561","2.0125"
"","57.8600","24.4644","2.0121"
"","57.8800","24.4728","2.0122"
"","57.9000","24.4815","2.0122"
"","57.9200","24.4903","2.0127"
"","57.9400","24.4991","2.0128"
"","57.9600","24.5076","2.0128"
"","57.9800","24.5158","2.0126"
"","58.0000","24.5239","2.0124"
"","58.0200","24.5321","2.0123"
"","58.0400","24.5406","2.0121"
"","58.0600","24.5491","2.0122"
"","58.0800","24.5575","2.0122"
"","58.1000","24.5660","2.0124"
"","58.1200","24.5745","2.0123"
"","58.1400","24.5833","2.0126"
"","58.1600","24.5920","2.0129"
"","58.1800","24.6006","2.0129"
"","58.2000","24.6090","2.0130"
"","58.2200","24.6172","2.0127"
"","58.2400","24.6255","2.0126"
"","58.2600","24.6339","2.0127"
"","58.2800","24.6424","2.0126"
"","58.3000","24.6507","2.0126"
"","58.3200","24.6590","2.0124"
"","58.3400","24.6674","2.0123"
"","58.3600","24.6760","2.0122"
"","58.3800","24.6848","2.0128"
"","58.4000","24.6936","2.0130"
"","58.4200","24.7021","2.0131"
"","58.4400","24.7104","2.0130"
"","58.4600","24.7187","2.0126"
"","58.4800","24.7271","2.0127"
"","58.5000","24.7356","2.0128"
"","58.5200","24.7440","2.0129"
"","58.5400","24.7523","2.0125"
"","58.5600","24.7607","2.0124"
"","58.5800","24.7692","2.0125"
"","58.6000","24.7780","2.0128"
"","58.6200","24.7868","2.0132"
"","58.6400","24.7953","2.0130"
"","58.6600","24.8036","2.0129"
"","58.6800","24.8119","2.0129"
"","58.7000","24.8203","2.0131"
"","58.7200","24.8288","2.0130"
"","58.7400","24.8374","2.0129"
"","58.7600","24.8458","2.0130"
"","58.7800","24.8541","2.0129"
"","58.8000","24.8624","2.0128"
"","58.8200","24.8710","2.0126"
"","58.8400","24.8797","2.0129"
"","58.8600","24.8883","2.0130"
"","58.8800","24.8967","2.0129"
"","58.9000","24.9050","2.0127"
"","58.9200","24.9133","2.0128"
"","58.9400","24.9218","2.0130"
"","58.9600","24.9303","2.0128"
"","58.9800","24.9387","2.0127"
"","59.0000","24.9470","2.0125"
"","59.0200","24.9554","2.0125"
"","59.0400","24.9640","2.0125"
"","59.0600","24.9728","2.0128"
"","59.0800","24.9816","2.0132"
"","59.1000","24.9902","2.0133"
"","59.1200","24.9985","2.0132"
"","59.1400","25.0068","2.0131"
"","59.1600","25.0152","2.0131"
"","59.1800","25.0236","2.0129"
"","59.2000","25.0320","2.0130"
"","59.2200","25.0403","2.0128"
"","59.2400","25.0486","2.0126"
"","59.2600","25.0571","2.0128"
"","59.2800","25.0658","2.0130"
"","59.3000","25.0746","2.0132"
"","59.3200","25.0833","2.0132"
"","59.3400","25.0917","2.0133"
"","59.3600","25.1000","2.0131"
"","59.3800","25.1083","2.0130"
"","59.4000","25.1168","2.0132"
"","59.4200","25.1252","2.0131"
"","59.4400","25.1335","2.0131"
"","59.4600","25.1417","2.0126"
"","59.4800","25.1499","2.0125"
"","59.5000","25.1584","2.0126"
"","59.5200","25.1672","2.0130"
"","59.5400","25.1761","2.0135"
"","59.5600","25.1848","2.0134"
"","59.5800","25.1931","2.0133"
"","59.6000","25.2014","2.0130"
"","59.6200","25.2098","2.0132"
"","59.6400","25.2183","2.0132"
"","59.6600","25.2267","2.0131"
"","59.6800","25.2349","2.0130"
"","59.7000","25.2432","2.0128"
"","59.7200","25.2515","2.0129"
"","59.7400","25.2602","2.0130"
"","59.7600","25.2691","2.0133"
"","59.7800","25.2778","2.0133"
"","59.8000","25.2862","2.0134"
"","59.8200","25.2944","2.0134"
"","59.8400","25.3028","2.0133"
"","59.8600","25.3113","2.0134"
"","59.8800","25.3198","2.0133"
"","59.9000","25.3281","2.0133"
"","59.9200","25.3363","2.0130"
"","59.9400","25.3446","2.0130"
"","59.9600","25.3532","2.0131"
"","59.9800","25.3621","2.0134"
"","60.0000","25.3710","2.0138"
"","60.0200","25.3796","2.0140"
"","60.0400","25.3879","2.0139"
"","60.0600","25.3961","2.0138"
"","60.0800","25.4045","2.0138"
"","60.1000","25.4130","2.0137"
"","60.1200","25.4214","2.0134"
"","60.1400","25.4296","2.0133"
"","60.1600","25.4379","2.0131"
"","60.1800","25.4464","2.0134"
"","60.2000","25.4552","2.0136"
"","60.2200","25.4641","2.0140"
"","60.2400","25.4728","2.0140"
"","60.2600","25.4811","2.0139"
"","60.2800","25.4894","2.0138"
"","60.3000","25.4977","2.0137"
"","60.3200","25.5062","2.0137"
"","60.3400","25.5146","2.0135"
"","60.3600","25.5229","2.0136"
"","60.3800","25.5311","2.0133"
"","60.4000","25.5395","2.0133"
"","60.4200","25.5481","2.0135"
"","60.4400","25.5570","2.0140"
"","60.4600","25.5658","2.0142"
"","60.4800","25.5743","2.0142"
"","60.5000","25.5826","2.0142"
"","60.5200","25.5909","2.0140"
"","60.5400","25.5994","2.0140"
"","60.5600","25.6078","2.0140"
"","60.5800","25.6160","2.0138"
"","60.6000","25.6243","2.0137"
"","60.6200","25.6326","2.0136"
"","60.6400","25.6412","2.0139"
"","60.6600","25.6501","2.0140"
"","60.6800","25.6590","2.0143"
"","60.7000","25.6676","2.0143"
"","60.7200","25.6758","2.0143"
"","60.7400","25.6840","2.0143"
"","60.7600","25.6924","2.0141"
"","60.7800","25.7009","2.0141"
"","60.8000","25.7094","2.0139"
"","60.8200","25.7176","2.0141"
"","60.8400","25.7259","2.0139"
"","60.8600","25.7343","2.0138"
"","60.8800","25.7431","2.0139"
"","60.9000","25.7520","2.0143"
"","60.9200","25.7607","2.0146"
"","60.9400","25.7691","2.0143"
"","60.9600","25.7772","2.0141"
"","60.9800","25.7855","2.0141"
"","61.0000","25.7939","2.0141"
"","61.0200","25.8024","2.0141"
